Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
4571,PHS,4789.0381,0.0,6510.6834
4571,H2,0.0,0.0,0.0
4572,Li-Ion,0.0,0.0,0.0
4572,CAES,0.0,0.0,0.0
4572,PHS,3764.6509,0.0,9839.7929
4572,H2,0.0,0.0,0.0
4573,Li-Ion,0.0,0.0,0.0
4573,CAES,0.0,0.0,0.0
4573,PHS,2817.0943,0.0,12330.971
4573,H2,0.0,0.0,0.0
4574,Li-Ion,0.0,0.0,0.0
4574,CAES,0.0,0.0,0.0
4574,PHS,1689.0156,0.0,13824.58
4574,H2,0.0,0.0,0.0
4575,Li-Ion,0.0,0.0,0.0
4575,CAES,0.0,0.0,0.0
4575,PHS,772.25725,0.0,14507.493
4575,H2,0.0,0.0,0.0
4576,Li-Ion,0.0,0.0,0.0
4576,CAES,0.0,0.0,0.0
4576,PHS,0.0,820.33382,13579.837
4576,H2,0.0,0.0,0.0
4577,Li-Ion,0.0,0.0,0.0
4577,CAES,0.0,0.0,0.0
4577,PHS,0.0,2065.8339,11243.733
4577,H2,0.0,0.0,0.0
4578,Li-Ion,0.0,0.0,0.0
4578,CAES,0.0,0.0,0.0
4578,PHS,0.0,2907.9427,7955.3499
4578,H2,0.0,0.0,0.0
4579,Li-Ion,0.0,0.0,0.0
4579,CAES,0.0,0.0,0.0
4579,PHS,0.0,3193.1778,4344.4144
4579,H2,0.0,0.0,0.0
4580,Li-Ion,0.0,0.0,0.0
4580,CAES,0.0,0.0,0.0
4580,PHS,0.0,2301.3765,1741.953
4580,H2,0.0,0.0,0.0
4581,Li-Ion,0.0,0.0,0.0
4581,CAES,0.0,0.0,0.0
4581,PHS,0.0,1499.8721,45.855352
4581,H2,0.0,0.0,0.0
4582,Li-Ion,0.0,0.0,0.0
4582,CAES,0.0,0.0,0.0
4582,PHS,0.0,40.550238,0.0
4582,H2,0.0,0.0,0.0
4583,Li-Ion,0.0,0.0,0.0
4583,CAES,0.0,0.0,0.0
4583,PHS,13176.954,10304.378,0.0
4583,H2,0.0,0.0,0.0
4584,Li-Ion,0.0,0.0,0.0
4584,CAES,0.0,0.0,0.0
4584,PHS,24769.866,19370.035,0.0
4584,H2,0.0,0.0,0.0
4585,Li-Ion,0.0,0.0,0.0
4585,CAES,0.0,0.0,0.0
4585,PHS,7883.1503,629.91119,6258.8087
4585,H2,0.0,0.0,0.0
4586,Li-Ion,0.0,0.0,0.0
4586,CAES,0.0,0.0,0.0
4586,PHS,54286.28,45713.72,2570.2175
4586,H2,0.0,0.0,0.0
4587,Li-Ion,0.0,0.0,0.0
4587,CAES,0.0,0.0,0.0
4587,PHS,54841.267,45158.733,0.0
4587,H2,0.0,0.0,0.0
4588,Li-Ion,0.0,0.0,0.0
4588,CAES,0.0,0.0,0.0
4588,PHS,10426.516,0.0,9220.2478
4588,H2,0.0,0.0,0.0
4589,Li-Ion,0.0,0.0,0.0
4589,CAES,0.0,0.0,0.0
4589,PHS,10234.675,0.0,18270.849
4589,H2,0.0,0.0,0.0
4590,Li-Ion,0.0,0.0,0.0
4590,CAES,0.0,0.0,0.0
4590,PHS,54609.387,45390.613,15233.362
4590,H2,0.0,0.0,0.0
4591,Li-Ion,0.0,0.0,0.0
4591,CAES,0.0,0.0,0.0
4591,PHS,18975.663,11162.282,19391.063
4591,H2,0.0,0.0,0.0
4592,Li-Ion,0.0,0.0,0.0
4592,CAES,0.0,0.0,0.0
4592,PHS,5799.0723,0.0,24519.227
4592,H2,0.0,0.0,0.0
4593,Li-Ion,0.0,0.0,0.0
4593,CAES,0.0,0.0,0.0
4593,PHS,4972.8323,0.0,28916.741
4593,H2,0.0,0.0,0.0
4594,Li-Ion,0.0,0.0,0.0
4594,CAES,0.0,0.0,0.0
4594,PHS,4274.2895,0.0,32696.527
4594,H2,0.0,0.0,0.0
4595,Li-Ion,0.0,0.0,0.0
4595,CAES,0.0,0.0,0.0
4595,PHS,3115.0317,0.0,35451.174
4595,H2,0.0,0.0,0.0
4596,Li-Ion,0.0,0.0,0.0
4596,CAES,0.0,0.0,0.0
4596,PHS,2165.1675,0.0,37365.848
4596,H2,0.0,0.0,0.0
4597,Li-Ion,0.0,0.0,0.0
4597,CAES,0.0,0.0,0.0
4597,PHS,1103.2169,0.0,38341.431
4597,H2,0.0,0.0,0.0
4598,Li-Ion,0.0,0.0,0.0
4598,CAES,0.0,0.0,0.0
4598,PHS,0.0,435.13138,37849.372
4598,H2,0.0,0.0,0.0
4599,Li-Ion,0.0,0.0,0.0
4599,CAES,0.0,0.0,0.0
4599,PHS,0.0,2155.3127,35412.084
4599,H2,0.0,0.0,0.0
4600,Li-Ion,0.0,0.0,0.0
4600,CAES,0.0,0.0,0.0
4600,PHS,0.0,3908.6873,30992.03
4600,H2,0.0,0.0,0.0
4601,Li-Ion,0.0,0.0,0.0
4601,CAES,0.0,0.0,0.0
4601,PHS,0.0,5068.2579,25260.701
4601,H2,0.0,0.0,0.0
4602,Li-Ion,0.0,0.0,0.0
4602,CAES,0.0,0.0,0.0
4602,PHS,0.0,6040.19,18430.284
4602,H2,0.0,0.0,0.0
4603,Li-Ion,0.0,0.0,0.0
4603,CAES,0.0,0.0,0.0
4603,PHS,0.0,5946.3372,11705.998
4603,H2,0.0,0.0,0.0
4604,Li-Ion,0.0,0.0,0.0
4604,CAES,0.0,0.0,0.0
4604,PHS,0.0,4824.6403,6250.1592
4604,H2,0.0,0.0,0.0
4605,Li-Ion,0.0,0.0,0.0
4605,CAES,0.0,0.0,0.0
4605,PHS,0.0,3787.6003,1967.0341
4605,H2,0.0,0.0,0.0
4606,Li-Ion,0.0,0.0,0.0
4606,CAES,0.0,0.0,0.0
4606,PHS,0.0,1739.4633,0.0
4606,H2,0.0,0.0,0.0
4607,Li-Ion,0.0,0.0,0.0
4607,CAES,0.0,0.0,0.0
4607,PHS,5010.1967,3917.9738,0.0
4607,H2,0.0,0.0,0.0
4608,Li-Ion,0.0,0.0,0.0
4608,CAES,0.0,0.0,0.0
4608,PHS,3745.8892,0.0,3312.5184
4608,H2,0.0,0.0,0.0
4609,Li-Ion,0.0,0.0,0.0
4609,CAES,0.0,0.0,0.0
4609,PHS,41279.544,35209.889,0.0
4609,H2,0.0,0.0,0.0
4610,Li-Ion,0.0,0.0,0.0
4610,CAES,0.0,0.0,0.0
4610,PHS,26168.464,18192.492,2568.39
4610,H2,0.0,0.0,0.0
4611,Li-Ion,0.0,0.0,0.0
4611,CAES,0.0,0.0,0.0
4611,PHS,9209.2668,0.0,10712.215
4611,H2,0.0,0.0,0.0
4612,Li-Ion,0.0,0.0,0.0
4612,CAES,0.0,0.0,0.0
4612,PHS,54871.0,45129.0,8201.9151
4612,H2,0.0,0.0,0.0
4613,Li-Ion,0.0,0.0,0.0
4613,CAES,0.0,0.0,0.0
4613,PHS,9863.3889,0.0,16924.185
4613,H2,0.0,0.0,0.0
4614,Li-Ion,0.0,0.0,0.0
4614,CAES,0.0,0.0,0.0
4614,PHS,8952.117,0.0,24840.611
4614,H2,0.0,0.0,0.0
4615,Li-Ion,0.0,0.0,0.0
4615,CAES,0.0,0.0,0.0
4615,PHS,7589.8927,0.0,31552.411
4615,H2,0.0,0.0,0.0
4616,Li-Ion,0.0,0.0,0.0
4616,CAES,0.0,0.0,0.0
4616,PHS,5904.9045,0.0,36774.163
4616,H2,0.0,0.0,0.0
4617,Li-Ion,0.0,0.0,0.0
4617,CAES,0.0,0.0,0.0
4617,PHS,4683.6369,0.0,40915.939
4617,H2,0.0,0.0,0.0
4618,Li-Ion,0.0,0.0,0.0
4618,CAES,0.0,0.0,0.0
4618,PHS,4172.7435,0.0,44605.928
4618,H2,0.0,0.0,0.0
4619,Li-Ion,0.0,0.0,0.0
4619,CAES,0.0,0.0,0.0
4619,PHS,3013.1121,0.0,47270.446
4619,H2,0.0,0.0,0.0
4620,Li-Ion,0.0,0.0,0.0
4620,CAES,0.0,0.0,0.0
4620,PHS,1719.428,0.0,48790.949
4620,H2,0.0,0.0,0.0
4621,Li-Ion,0.0,0.0,0.0
4621,CAES,0.0,0.0,0.0
4621,PHS,638.60252,0.0,49355.67
4621,H2,0.0,0.0,0.0
4622,Li-Ion,0.0,0.0,0.0
4622,CAES,0.0,0.0,0.0
4622,PHS,0.0,1573.9495,47575.804
4622,H2,0.0,0.0,0.0
4623,Li-Ion,0.0,0.0,0.0
4623,CAES,0.0,0.0,0.0
4623,PHS,0.0,3586.8336,43519.711
4623,H2,0.0,0.0,0.0
4624,Li-Ion,0.0,0.0,0.0
4624,CAES,0.0,0.0,0.0
4624,PHS,0.0,5192.7454,37647.608
4624,H2,0.0,0.0,0.0
4625,Li-Ion,0.0,0.0,0.0
4625,CAES,0.0,0.0,0.0
4625,PHS,0.0,6463.2055,30338.833
4625,H2,0.0,0.0,0.0
4626,Li-Ion,0.0,0.0,0.0
4626,CAES,0.0,0.0,0.0
4626,PHS,0.0,7270.636,22116.993
4626,H2,0.0,0.0,0.0
4627,Li-Ion,0.0,0.0,0.0
4627,CAES,0.0,0.0,0.0
4627,PHS,0.0,6808.3973,14417.866
4627,H2,0.0,0.0,0.0
4628,Li-Ion,0.0,0.0,0.0
4628,CAES,0.0,0.0,0.0
4628,PHS,0.0,5562.3562,8127.7965
4628,H2,0.0,0.0,0.0
4629,Li-Ion,0.0,0.0,0.0
4629,CAES,0.0,0.0,0.0
4629,PHS,0.0,4216.2374,3359.9564
4629,H2,0.0,0.0,0.0
4630,Li-Ion,0.0,0.0,0.0
4630,CAES,0.0,0.0,0.0
4630,PHS,0.0,2971.2351,0.0
4630,H2,0.0,0.0,0.0
4631,Li-Ion,0.0,0.0,0.0
4631,CAES,0.0,0.0,0.0
4631,PHS,1665.824,1302.6744,0.0
4631,H2,0.0,0.0,0.0
4632,Li-Ion,0.0,0.0,0.0
4632,CAES,0.0,0.0,0.0
4632,PHS,3118.3899,0.0,2757.616
4632,H2,0.0,0.0,0.0
4633,Li-Ion,0.0,0.0,0.0
4633,CAES,0.0,0.0,0.0
4633,PHS,36502.504,30983.539,0.0
4633,H2,0.0,0.0,0.0
4634,Li-Ion,0.0,0.0,0.0
4634,CAES,0.0,0.0,0.0
4634,PHS,35296.032,27601.497,0.0
4634,H2,0.0,0.0,0.0
4635,Li-Ion,0.0,0.0,0.0
4635,CAES,0.0,0.0,0.0
4635,PHS,41094.799,32136.133,0.0
4635,H2,0.0,0.0,0.0
4636,Li-Ion,0.0,0.0,0.0
4636,CAES,0.0,0.0,0.0
4636,PHS,45664.958,35709.997,0.0
4636,H2,0.0,0.0,0.0
4637,Li-Ion,0.0,0.0,0.0
4637,CAES,0.0,0.0,0.0
4637,PHS,48129.979,37637.643,0.0
4637,H2,0.0,0.0,0.0
4638,Li-Ion,0.0,0.0,0.0
4638,CAES,0.0,0.0,0.0
4638,PHS,47476.789,37126.849,0.0
4638,H2,0.0,0.0,0.0
4639,Li-Ion,0.0,0.0,0.0
4639,CAES,0.0,0.0,0.0
4639,PHS,28271.004,18369.703,4227.2871
4639,H2,0.0,0.0,0.0
4640,Li-Ion,0.0,0.0,0.0
4640,CAES,0.0,0.0,0.0
4640,PHS,8669.6652,0.0,11893.938
4640,H2,0.0,0.0,0.0
4641,Li-Ion,0.0,0.0,0.0
4641,CAES,0.0,0.0,0.0
4641,PHS,53766.901,46233.099,7158.7286
4641,H2,0.0,0.0,0.0
4642,Li-Ion,0.0,0.0,0.0
4642,CAES,0.0,0.0,0.0
4642,PHS,6645.8084,0.0,13035.668
4642,H2,0.0,0.0,0.0
4643,Li-Ion,0.0,0.0,0.0
4643,CAES,0.0,0.0,0.0
4643,PHS,5628.918,0.0,18013.363
4643,H2,0.0,0.0,0.0
4644,Li-Ion,0.0,0.0,0.0
4644,CAES,0.0,0.0,0.0
4644,PHS,4316.305,0.0,21830.304
4644,H2,0.0,0.0,0.0
4645,Li-Ion,0.0,0.0,0.0
4645,CAES,0.0,0.0,0.0
4645,PHS,3240.8994,0.0,24696.257
4645,H2,0.0,0.0,0.0
4646,Li-Ion,0.0,0.0,0.0
4646,CAES,0.0,0.0,0.0
4646,PHS,1618.4882,0.0,26127.498
4646,H2,0.0,0.0,0.0
4647,Li-Ion,0.0,0.0,0.0
4647,CAES,0.0,0.0,0.0
4647,PHS,0.0,208.30932,25891.936
4647,H2,0.0,0.0,0.0
4648,Li-Ion,0.0,0.0,0.0
4648,CAES,0.0,0.0,0.0
4648,PHS,0.0,2026.149,23600.71
4648,H2,0.0,0.0,0.0
4649,Li-Ion,0.0,0.0,0.0
4649,CAES,0.0,0.0,0.0
4649,PHS,0.0,3550.8964,19585.256
4649,H2,0.0,0.0,0.0
4650,Li-Ion,0.0,0.0,0.0
4650,CAES,0.0,0.0,0.0
4650,PHS,0.0,4666.3686,14308.395
4650,H2,0.0,0.0,0.0
4651,Li-Ion,0.0,0.0,0.0
4651,CAES,0.0,0.0,0.0
4651,PHS,0.0,4829.7738,8846.7505
4651,H2,0.0,0.0,0.0
4652,Li-Ion,0.0,0.0,0.0
4652,CAES,0.0,0.0,0.0
4652,PHS,0.0,3767.2686,4586.617
4652,H2,0.0,0.0,0.0
4653,Li-Ion,0.0,0.0,0.0
4653,CAES,0.0,0.0,0.0
4653,PHS,0.0,2799.1147,1421.2992
4653,H2,0.0,0.0,0.0
4654,Li-Ion,0.0,0.0,0.0
4654,CAES,0.0,0.0,0.0
4654,PHS,0.0,1256.8657,0.0
4654,H2,0.0,0.0,0.0
4655,Li-Ion,0.0,0.0,0.0
4655,CAES,0.0,0.0,0.0
4655,PHS,1520.4111,0.0,1344.5112
4655,H2,0.0,0.0,0.0
4656,Li-Ion,0.0,0.0,0.0
4656,CAES,0.0,0.0,0.0
4656,PHS,25977.993,21503.752,0.0
4656,H2,0.0,0.0,0.0
4657,Li-Ion,0.0,0.0,0.0
4657,CAES,0.0,0.0,0.0
4657,PHS,31393.395,24549.635,0.0
4657,H2,0.0,0.0,0.0
4658,Li-Ion,0.0,0.0,0.0
4658,CAES,0.0,0.0,0.0
4658,PHS,39287.618,30722.917,0.0
4658,H2,0.0,0.0,0.0
4659,Li-Ion,0.0,0.0,0.0
4659,CAES,0.0,0.0,0.0
4659,PHS,46095.75,36046.876,0.0
4659,H2,0.0,0.0,0.0
4660,Li-Ion,0.0,0.0,0.0
4660,CAES,0.0,0.0,0.0
4660,PHS,47653.664,36638.575,708.56651
4660,H2,0.0,0.0,0.0
4661,Li-Ion,0.0,0.0,0.0
4661,CAES,0.0,0.0,0.0
4661,PHS,55765.101,44234.899,0.0
4661,H2,0.0,0.0,0.0
4662,Li-Ion,0.0,0.0,0.0
4662,CAES,0.0,0.0,0.0
4662,PHS,46453.619,34628.746,1920.1274
4662,H2,0.0,0.0,0.0
4663,Li-Ion,0.0,0.0,0.0
4663,CAES,0.0,0.0,0.0
4663,PHS,55927.94,44072.06,1539.7041
4663,H2,0.0,0.0,0.0
4664,Li-Ion,0.0,0.0,0.0
4664,CAES,0.0,0.0,0.0
4664,PHS,55352.653,44647.347,0.0
4664,H2,0.0,0.0,0.0
4665,Li-Ion,0.0,0.0,0.0
4665,CAES,0.0,0.0,0.0
4665,PHS,32019.852,22153.048,3264.1087
4665,H2,0.0,0.0,0.0
4666,Li-Ion,0.0,0.0,0.0
4666,CAES,0.0,0.0,0.0
4666,PHS,54496.927,45503.073,0.0
4666,H2,0.0,0.0,0.0
4667,Li-Ion,0.0,0.0,0.0
4667,CAES,0.0,0.0,0.0
4667,PHS,13446.883,5713.8724,5429.7736
4667,H2,0.0,0.0,0.0
4668,Li-Ion,0.0,0.0,0.0
4668,CAES,0.0,0.0,0.0
4668,PHS,6445.6073,0.0,11129.673
4668,H2,0.0,0.0,0.0
4669,Li-Ion,0.0,0.0,0.0
4669,CAES,0.0,0.0,0.0
4669,PHS,4809.8036,0.0,15383.019
4669,H2,0.0,0.0,0.0
4670,Li-Ion,0.0,0.0,0.0
4670,CAES,0.0,0.0,0.0
4670,PHS,2931.4691,0.0,17975.34
4670,H2,0.0,0.0,0.0
4671,Li-Ion,0.0,0.0,0.0
4671,CAES,0.0,0.0,0.0
4671,PHS,1119.3262,0.0,18965.169
4671,H2,0.0,0.0,0.0
4672,Li-Ion,0.0,0.0,0.0
4672,CAES,0.0,0.0,0.0
4672,PHS,0.0,714.32649,18157.388
4672,H2,0.0,0.0,0.0
4673,Li-Ion,0.0,0.0,0.0
4673,CAES,0.0,0.0,0.0
4673,PHS,0.0,2472.9432,15360.914
4673,H2,0.0,0.0,0.0
4674,Li-Ion,0.0,0.0,0.0
4674,CAES,0.0,0.0,0.0
4674,PHS,0.0,3690.6295,11187.446
4674,H2,0.0,0.0,0.0
4675,Li-Ion,0.0,0.0,0.0
4675,CAES,0.0,0.0,0.0
4675,PHS,0.0,4001.4764,6662.4642
4675,H2,0.0,0.0,0.0
4676,Li-Ion,0.0,0.0,0.0
4676,CAES,0.0,0.0,0.0
4676,PHS,0.0,3118.8309,3135.6023
4676,H2,0.0,0.0,0.0
4677,Li-Ion,0.0,0.0,0.0
4677,CAES,0.0,0.0,0.0
4677,PHS,0.0,2127.0571,730.26614
4677,H2,0.0,0.0,0.0
4678,Li-Ion,0.0,0.0,0.0
4678,CAES,0.0,0.0,0.0
4678,PHS,0.0,645.77993,0.0
4678,H2,0.0,0.0,0.0
4679,Li-Ion,0.0,0.0,0.0
4679,CAES,0.0,0.0,0.0
4679,PHS,10938.689,8554.0545,0.0
4679,H2,0.0,0.0,0.0
4680,Li-Ion,0.0,0.0,0.0
4680,CAES,0.0,0.0,0.0
4680,PHS,5341.9793,0.0,4723.9531
4680,H2,0.0,0.0,0.0
4681,Li-Ion,0.0,0.0,0.0
4681,CAES,0.0,0.0,0.0
4681,PHS,37522.092,29902.791,4090.1071
4681,H2,0.0,0.0,0.0
4682,Li-Ion,0.0,0.0,0.0
4682,CAES,0.0,0.0,0.0
4682,PHS,9082.1403,0.0,12121.513
4682,H2,0.0,0.0,0.0
4683,Li-Ion,0.0,0.0,0.0
4683,CAES,0.0,0.0,0.0
4683,PHS,10193.011,0.0,21135.27
4683,H2,0.0,0.0,0.0
4684,Li-Ion,0.0,0.0,0.0
4684,CAES,0.0,0.0,0.0
4684,PHS,10736.501,0.0,30629.64
4684,H2,0.0,0.0,0.0
4685,Li-Ion,0.0,0.0,0.0
4685,CAES,0.0,0.0,0.0
4685,PHS,10524.493,0.0,39936.53
4685,H2,0.0,0.0,0.0
4686,Li-Ion,0.0,0.0,0.0
4686,CAES,0.0,0.0,0.0
4686,PHS,9347.4025,0.0,48202.509
4686,H2,0.0,0.0,0.0
4687,Li-Ion,0.0,0.0,0.0
4687,CAES,0.0,0.0,0.0
4687,PHS,7694.8219,0.0,55007.099
4687,H2,0.0,0.0,0.0
4688,Li-Ion,0.0,0.0,0.0
4688,CAES,0.0,0.0,0.0
4688,PHS,5416.9835,0.0,59797.379
4688,H2,0.0,0.0,0.0
4689,Li-Ion,0.0,0.0,0.0
4689,CAES,0.0,0.0,0.0
4689,PHS,3993.9714,0.0,63329.278
4689,H2,0.0,0.0,0.0
4690,Li-Ion,0.0,0.0,0.0
4690,CAES,0.0,0.0,0.0
4690,PHS,2974.059,0.0,65959.261
4690,H2,0.0,0.0,0.0
4691,Li-Ion,0.0,0.0,0.0
4691,CAES,0.0,0.0,0.0
4691,PHS,1483.9267,0.0,67271.509
4691,H2,0.0,0.0,0.0
4692,Li-Ion,0.0,0.0,0.0
4692,CAES,0.0,0.0,0.0
4692,PHS,11.757852,0.0,67281.906
4692,H2,0.0,0.0,0.0
4693,Li-Ion,0.0,0.0,0.0
4693,CAES,0.0,0.0,0.0
4693,PHS,0.0,1549.1373,65530.098
4693,H2,0.0,0.0,0.0
4694,Li-Ion,0.0,0.0,0.0
4694,CAES,0.0,0.0,0.0
4694,PHS,0.0,3386.7922,61700.218
4694,H2,0.0,0.0,0.0
4695,Li-Ion,0.0,0.0,0.0
4695,CAES,0.0,0.0,0.0
4695,PHS,0.0,5206.0723,55813.045
4695,H2,0.0,0.0,0.0
4696,Li-Ion,0.0,0.0,0.0
4696,CAES,0.0,0.0,0.0
4696,PHS,0.0,6899.8807,48010.465
4696,H2,0.0,0.0,0.0
4697,Li-Ion,0.0,0.0,0.0
4697,CAES,0.0,0.0,0.0
4697,PHS,0.0,8296.3702,38628.696
4697,H2,0.0,0.0,0.0
4698,Li-Ion,0.0,0.0,0.0
4698,CAES,0.0,0.0,0.0
4698,PHS,0.0,9026.7658,28420.975
4698,H2,0.0,0.0,0.0
4699,Li-Ion,0.0,0.0,0.0
4699,CAES,0.0,0.0,0.0
4699,PHS,0.0,8851.5635,18411.378
4699,H2,0.0,0.0,0.0
4700,Li-Ion,0.0,0.0,0.0
4700,CAES,0.0,0.0,0.0
4700,PHS,0.0,6873.5135,10638.615
4700,H2,0.0,0.0,0.0
4701,Li-Ion,0.0,0.0,0.0
4701,CAES,0.0,0.0,0.0
4701,PHS,0.0,5623.7263,4279.1465
4701,H2,0.0,0.0,0.0
4702,Li-Ion,0.0,0.0,0.0
4702,CAES,0.0,0.0,0.0
4702,PHS,0.0,3618.9471,186.73918
4702,H2,0.0,0.0,0.0
4703,Li-Ion,0.0,0.0,0.0
4703,CAES,0.0,0.0,0.0
4703,PHS,0.0,165.13489,0.0
4703,H2,0.0,0.0,0.0
4704,Li-Ion,0.0,0.0,0.0
4704,CAES,0.0,0.0,0.0
4704,PHS,14031.381,10972.54,0.0
4704,H2,0.0,0.0,0.0
4705,Li-Ion,0.0,0.0,0.0
4705,CAES,0.0,0.0,0.0
4705,PHS,26481.09,20708.213,0.0
4705,H2,0.0,0.0,0.0
4706,Li-Ion,0.0,0.0,0.0
4706,CAES,0.0,0.0,0.0
4706,PHS,7739.4809,0.0,6844.082
4706,H2,0.0,0.0,0.0
4707,Li-Ion,0.0,0.0,0.0
4707,CAES,0.0,0.0,0.0
4707,PHS,45084.133,36033.165,5965.0072
4707,H2,0.0,0.0,0.0
4708,Li-Ion,0.0,0.0,0.0
4708,CAES,0.0,0.0,0.0
4708,PHS,9686.5558,0.0,14530.903
4708,H2,0.0,0.0,0.0
4709,Li-Ion,0.0,0.0,0.0
4709,CAES,0.0,0.0,0.0
4709,PHS,9706.8466,0.0,23114.741
4709,H2,0.0,0.0,0.0
4710,Li-Ion,0.0,0.0,0.0
4710,CAES,0.0,0.0,0.0
4710,PHS,8837.9557,0.0,30930.213
4710,H2,0.0,0.0,0.0
4711,Li-Ion,0.0,0.0,0.0
4711,CAES,0.0,0.0,0.0
4711,PHS,7401.975,0.0,37475.836
4711,H2,0.0,0.0,0.0
4712,Li-Ion,0.0,0.0,0.0
4712,CAES,0.0,0.0,0.0
4712,PHS,5232.4373,0.0,42102.92
4712,H2,0.0,0.0,0.0
4713,Li-Ion,0.0,0.0,0.0
4713,CAES,0.0,0.0,0.0
4713,PHS,3471.7722,0.0,45173.035
4713,H2,0.0,0.0,0.0
4714,Li-Ion,0.0,0.0,0.0
4714,CAES,0.0,0.0,0.0
4714,PHS,2634.1674,0.0,47502.449
4714,H2,0.0,0.0,0.0
4715,Li-Ion,0.0,0.0,0.0
4715,CAES,0.0,0.0,0.0
4715,PHS,1272.4995,0.0,48627.73
4715,H2,0.0,0.0,0.0
4716,Li-Ion,0.0,0.0,0.0
4716,CAES,0.0,0.0,0.0
4716,PHS,469.51632,0.0,49042.927
4716,H2,0.0,0.0,0.0
4717,Li-Ion,0.0,0.0,0.0
4717,CAES,0.0,0.0,0.0
4717,PHS,0.0,750.99819,48193.677
4717,H2,0.0,0.0,0.0
4718,Li-Ion,0.0,0.0,0.0
4718,CAES,0.0,0.0,0.0
4718,PHS,0.0,2692.3179,45149.128
4718,H2,0.0,0.0,0.0
4719,Li-Ion,0.0,0.0,0.0
4719,CAES,0.0,0.0,0.0
4719,PHS,0.0,4137.2495,40470.61
4719,H2,0.0,0.0,0.0
4720,Li-Ion,0.0,0.0,0.0
4720,CAES,0.0,0.0,0.0
4720,PHS,0.0,5580.2015,34160.361
4720,H2,0.0,0.0,0.0
4721,Li-Ion,0.0,0.0,0.0
4721,CAES,0.0,0.0,0.0
4721,PHS,0.0,6735.5585,26543.601
4721,H2,0.0,0.0,0.0
4722,Li-Ion,0.0,0.0,0.0
4722,CAES,0.0,0.0,0.0
4722,PHS,0.0,7109.6133,18503.85
4722,H2,0.0,0.0,0.0
4723,Li-Ion,0.0,0.0,0.0
4723,CAES,0.0,0.0,0.0
4723,PHS,0.0,6262.7301,11421.779
4723,H2,0.0,0.0,0.0
4724,Li-Ion,0.0,0.0,0.0
4724,CAES,0.0,0.0,0.0
4724,PHS,0.0,4663.0277,6148.6954
4724,H2,0.0,0.0,0.0
4725,Li-Ion,0.0,0.0,0.0
4725,CAES,0.0,0.0,0.0
4725,PHS,0.0,3554.8069,2128.8196
4725,H2,0.0,0.0,0.0
4726,Li-Ion,0.0,0.0,0.0
4726,CAES,0.0,0.0,0.0
4726,PHS,0.0,1882.5314,0.0
4726,H2,0.0,0.0,0.0
4727,Li-Ion,0.0,0.0,0.0
4727,CAES,0.0,0.0,0.0
4727,PHS,1451.5391,0.0,1283.6071
4727,H2,0.0,0.0,0.0
4728,Li-Ion,0.0,0.0,0.0
4728,CAES,0.0,0.0,0.0
4728,PHS,25040.164,20716.512,0.0
4728,H2,0.0,0.0,0.0
4729,Li-Ion,0.0,0.0,0.0
4729,CAES,0.0,0.0,0.0
4729,PHS,29375.749,22971.836,0.0
4729,H2,0.0,0.0,0.0
4730,Li-Ion,0.0,0.0,0.0
4730,CAES,0.0,0.0,0.0
4730,PHS,26144.351,17915.137,2860.7073
4730,H2,0.0,0.0,0.0
4731,Li-Ion,0.0,0.0,0.0
4731,CAES,0.0,0.0,0.0
4731,PHS,54697.113,45302.887,0.0
4731,H2,0.0,0.0,0.0
4732,Li-Ion,0.0,0.0,0.0
4732,CAES,0.0,0.0,0.0
4732,PHS,9990.3157,0.0,8834.5125
4732,H2,0.0,0.0,0.0
4733,Li-Ion,0.0,0.0,0.0
4733,CAES,0.0,0.0,0.0
4733,PHS,54943.013,45056.987,6469.3279
4733,H2,0.0,0.0,0.0
4734,Li-Ion,0.0,0.0,0.0
4734,CAES,0.0,0.0,0.0
4734,PHS,13353.668,4480.3575,13211.564
4734,H2,0.0,0.0,0.0
4735,Li-Ion,0.0,0.0,0.0
4735,CAES,0.0,0.0,0.0
4735,PHS,7363.8564,0.0,19723.478
4735,H2,0.0,0.0,0.0
4736,Li-Ion,0.0,0.0,0.0
4736,CAES,0.0,0.0,0.0
4736,PHS,5517.6922,0.0,24602.816
4736,H2,0.0,0.0,0.0
4737,Li-Ion,0.0,0.0,0.0
4737,CAES,0.0,0.0,0.0
4737,PHS,4323.1155,0.0,28425.78
4737,H2,0.0,0.0,0.0
4738,Li-Ion,0.0,0.0,0.0
4738,CAES,0.0,0.0,0.0
4738,PHS,3711.927,0.0,31708.265
4738,H2,0.0,0.0,0.0
4739,Li-Ion,0.0,0.0,0.0
4739,CAES,0.0,0.0,0.0
4739,PHS,2774.264,0.0,34161.568
4739,H2,0.0,0.0,0.0
4740,Li-Ion,0.0,0.0,0.0
4740,CAES,0.0,0.0,0.0
4740,PHS,1709.8431,0.0,35673.596
4740,H2,0.0,0.0,0.0
4741,Li-Ion,0.0,0.0,0.0
4741,CAES,0.0,0.0,0.0
4741,PHS,559.55622,0.0,36168.415
4741,H2,0.0,0.0,0.0
4742,Li-Ion,0.0,0.0,0.0
4742,CAES,0.0,0.0,0.0
4742,PHS,0.0,701.0037,35375.701
4742,H2,0.0,0.0,0.0
4743,Li-Ion,0.0,0.0,0.0
4743,CAES,0.0,0.0,0.0
4743,PHS,0.0,2473.9027,32578.142
4743,H2,0.0,0.0,0.0
